Date,Open,High,Low,Close,Volume,Change,Transaction
2022-05-27,66700,66900,66200,66500,11405555,0.009104704097116834,758469407500
2022-05-30,67500,67800,66900,67700,14255484,0.018045112781954975,965096266800
2022-05-31,67500,67500,66700,67400,24365002,-0.004431314623338234,1642201134800
2022-06-02,66600,67000,66400,66700,14959443,-0.010385756676557834,997794848100
2022-06-03,67200,67300,66800,66800,8222883,0.0014992503748125774,549288584400
2022-06-07,66200,66400,65400,65500,19355755,-0.019461077844311392,1267801952500
2022-06-08,65400,65700,65300,65300,12483180,-0.003053435114503844,815151654000
2022-06-09,65100,65200,64500,65200,25790725,-0.0015313935681470214,1681555270000
2022-06-10,64000,64400,63800,63800,22193552,-0.021472392638036797,1415948617600
2022-06-13,62400,62800,62100,62100,22157816,-0.026645768025078342,1376000373600
2022-06-14,61200,62200,61100,61900,24606419,-0.0032206119162641045,1523137336100
2022-06-15,61300,61500,60200,60700,26811224,-0.01938610662358642,1627441296800
2022-06-16,61300,61800,60500,60900,23394895,0.0032948929159801743,1424749105500
2022-06-17,59400,59900,59400,59800,29053450,-0.01806239737274218,1737396310000
2022-06-20,59800,59900,58100,58700,34111306,-0.018394648829431426,2002333662200
2022-06-21,58700,59200,58200,58500,25148109,-0.0034071550255536653,1471164376500
2022-06-22,59000,59100,57600,57600,23334687,-0.01538461538461533,1344077971200
2022-06-23,57700,58000,56800,57400,28338608,-0.00347222222222221,1626636099200
2022-06-24,57900,59100,57700,58400,23256103,0.017421602787456525,1358156415200
2022-06-27,59000,59900,58300,58800,18122236,0.006849315068493178,1065587476800
2022-06-28,59200,59500,58700,59400,13540538,0.010204081632652962,804307957200
2022-06-29,58500,58800,58000,58000,14677138,-0.023569023569023573,851274004000
2022-06-30,57200,57600,57000,57000,18915142,-0.017241379310344862,1078163094000
2022-07-01,56900,57500,55900,56200,24982097,-0.01403508771929829,1403993851400
2022-07-04,56100,57400,55700,57100,17807126,0.016014234875444844,1016786894600
2022-07-05,57600,58200,57200,57200,14216539,0.0017513134851139256,813186030800
2022-07-06,57300,57300,56400,56400,16820461,-0.013986013986013957,948674000400
2022-07-07,56400,58700,56300,58200,21322833,0.03191489361702127,1240988880600
2022-07-08,58600,59300,58200,58700,15339271,0.00859106529209619,900415207700
2022-07-11,59300,59600,58700,58800,13042624,0.0017035775127767216,766906291200
2022-07-12,58600,58700,58100,58100,9336061,-0.011904761904761862,542425144100
2022-07-13,58300,58600,58000,58000,10841315,-0.0017211703958691649,628796270000
2022-07-14,57500,58200,57400,57500,15067012,-0.008620689655172376,866353190000
2022-07-15,58400,60000,58100,60000,18685583,0.04347826086956519,1121134980000
2022-07-18,60600,62000,60500,61900,20832517,0.03166666666666673,1289532802300
2022-07-19,61400,61500,60200,60900,15248261,-0.016155088852988664,928619094900
2022-07-20,61800,62100,60500,60500,16782238,-0.006568144499178974,1015325399000
2022-07-21,61100,61900,60700,61800,12291374,0.02148760330578514,759606913200
2022-07-22,61800,62200,61200,61300,10261310,-0.008090614886731351,629018303000
2022-07-25,60900,61900,60800,61100,9193681,-0.0032626427406199365,561733909100
2022-07-26,60800,61900,60800,61700,6597211,0.009819967266775809,407047918700
2022-07-27,61300,61900,61200,61800,7320997,0.0016207455429497752,452437614600
2022-07-28,62300,62600,61600,61900,10745302,0.0016181229773462036,665134193800
2022-07-29,62400,62600,61300,61400,15093120,-0.008077544426494332,926717568000
2022-08-01,61000,61700,60300,61300,13154816,-0.0016286644951140072,806390220800
2022-08-02,61200,61900,61000,61700,13614895,0.006525285481239873,840039021500
2022-08-03,61600,61600,61000,61300,10053861,-0.00648298217179899,616301679300
2022-08-04,61700,61800,61200,61500,9125439,0.0032626427406199365,561214498500
2022-08-05,61700,61900,61200,61500,9567620,0.0,588408630000
2022-08-08,61400,61400,60600,60800,11313150,-0.011382113821138184,687839520000
2022-08-09,60600,60700,59600,60000,18251170,-0.013157894736842146,1095070200000
2022-08-10,58900,59200,58600,59100,18084349,-0.015000000000000013,1068785025900
2022-08-11,59600,60000,59300,59900,15141941,0.013536379018612488,907002265900
2022-08-12,59500,60700,59400,60200,10786658,0.005008347245408995,649356811600
2022-08-16,60500,61600,60300,61000,15036727,0.013289036544850585,917240347000
2022-08-17,61100,61200,60300,60400,9061518,-0.00983606557377048,547315687200
2022-08-18,60300,61900,60000,61500,16372754,0.01821192052980125,1006924371000
2022-08-19,61400,61600,60600,60900,6923679,-0.009756097560975618,421652051100
2022-08-22,60300,60400,59800,60000,8259865,-0.014778325123152691,495591900000
2022-08-23,59000,59600,59000,59100,9041629,-0.015000000000000013,534360273900
2022-08-24,59200,59500,59000,59000,8888486,-0.0016920473773265332,524420674000
2022-08-25,59200,59700,59000,59700,5767902,0.011864406779660941,344343749400
2022-08-26,60300,60900,59900,60000,9499995,0.005025125628140614,569999700000
2022-08-29,58700,58900,58600,58600,9841329,-0.023333333333333317,576701879400
2022-08-30,58700,59000,58300,58800,9690044,0.0034129692832765013,569774587200
2022-08-31,58200,59900,58200,59700,14203512,0.015306122448979664,847949666400
2022-09-01,58700,58900,58300,58400,14905777,-0.021775544388609736,870497376800
2022-09-02,58300,58600,57500,57500,15040310,-0.015410958904109595,864817825000
2022-09-05,57400,57800,56800,57100,11425977,-0.006956521739130417,652423286700
2022-09-06,57200,57600,56900,57100,7503086,0.0,428426210600
2022-09-07,56700,56700,55900,56000,17384854,-0.019264448336252182,973551824000
2022-09-08,56200,56400,55600,55600,18000016,-0.0071428571428571175,1000800889600
2022-09-13,57000,58500,56800,58100,17166581,0.04496402877697836,997378356100
2022-09-14,56200,57200,56100,56800,12524961,-0.022375215146299476,711417784800
2022-09-15,57000,57100,56000,56000,11664819,-0.014084507042253502,653229864000
2022-09-16,55600,56400,55500,56200,13456503,0.0035714285714285587,756255468600
2022-09-19,56300,57000,56000,56400,12278653,0.003558718861210064,692516029200
2022-09-20,56400,57000,55800,55800,14041465,-0.010638297872340385,783513747000
2022-09-21,55400,55500,55000,55300,11863700,-0.008960573476702538,656062610000
2022-09-22,54600,54700,54300,54400,12786510,-0.016274864376130238,695586144000
2022-09-23,54400,54900,54200,54500,10555964,0.0018382352941177516,575300038000
2022-09-26,53700,54200,53600,53900,15008449,-0.011009174311926606,808955401100
2022-09-27,53800,54200,53500,54200,16631289,0.005565862708719838,901415863800
2022-09-28,53900,54400,52500,52900,19991129,-0.023985239852398532,1057530724100
2022-09-29,53300,53700,52600,52600,13882080,-0.005671077504725952,730197408000
2022-09-30,52300,53600,51800,53100,22503249,0.009505703422053147,1194922521900
2022-10-04,55300,55400,54500,55200,19148435,0.039548022598870025,1056993612000
2022-10-05,56900,57200,55400,56000,22458970,0.01449275362318847,1257702320000
2022-10-06,56700,57300,56300,56300,14944446,0.005357142857142838,841372309800
2022-10-07,55900,56900,55200,56200,16886813,-0.001776198934280604,949038890600
2022-10-11,54400,55700,54000,55400,21437877,-0.014234875444839812,1187658385800
2022-10-12,55700,57000,55200,55800,18408910,0.0072202166064982976,1027217178000
2022-10-13,55400,56100,55200,55200,13784602,-0.010752688172043001,760910030400
2022-10-14,56200,56500,55800,56300,12924326,0.019927536231884035,727639553800
2022-10-17,55800,57000,55700,56600,13641878,0.005328596802841812,772130294800
2022-10-18,56700,57100,55800,56500,14820702,-0.0017667844522968323,837369663000
2022-10-19,56700,56900,55700,55800,12660652,-0.012389380530973493,706464381600
2022-10-20,55200,56000,55100,55500,17107653,-0.005376344086021501,949474741500
2022-10-21,55100,56300,55100,55900,11456060,0.007207207207207134,640393754000
2022-10-24,57000,57500,56700,57500,16944503,0.028622540250447193,974308922500
2022-10-25,57000,58600,57000,57700,17405678,0.003478260869565153,1004307620600
2022-10-26,58000,59600,57700,59400,20824967,0.029462738301559765,1237003039800
2022-10-27,59700,60100,58900,59500,21756712,0.0016835016835017313,1294524364000
2022-10-28,58900,59200,57200,57300,20924937,-0.036974789915966366,1198998890100
2022-10-31,58100,59900,58000,59400,18999514,0.03664921465968596,1128571131600
2022-11-01,59900,60300,59500,60000,17201647,0.010101010101010166,1032098820000
2022-11-02,59700,60000,59300,59600,13202919,-0.00666666666666671,786893972400
2022-11-03,58600,59800,58100,59200,17492162,-0.006711409395973145,1035535990400
2022-11-04,59100,59500,58400,59400,12445841,0.0033783783783782884,739282955400
2022-11-07,59700,60300,59400,60200,12437246,0.013468013468013407,748722209200
2022-11-08,60500,61900,60500,61800,18273898,0.02657807308970095,1129326896400
2022-11-09,62000,62200,61300,62000,14045592,0.003236245954692629,870826704000
2022-11-10,61400,61500,60400,60400,21087633,-0.02580645161290318,1273693033200
2022-11-11,63100,63200,62300,62900,20037163,0.041390728476821126,1260337552700
2022-11-14,62900,62900,61700,61900,15973416,-0.015898251192368873,988754450400
2022-11-15,62200,62500,61600,62400,12310986,0.008077544426494443,768205526400
2022-11-16,62400,62700,61700,62700,12909260,0.004807692307692291,809410602000
2022-11-17,62000,62000,61300,61400,13298296,-0.020733652312599715,816515374400
2022-11-18,61800,62400,61400,61800,12236503,0.006514657980456029,756215885400
2022-11-21,61400,61800,60800,61400,9378097,-0.006472491909385147,575815155800
2022-11-22,60900,61200,60300,60600,9411289,-0.013029315960912058,570324113400
2022-11-23,61200,61300,60700,61000,8765050,0.0066006600660066805,534668050000
2022-11-24,61200,61700,60900,61400,8125010,0.006557377049180246,498875614000
2022-11-25,61400,61700,60800,61000,6677933,-0.006514657980456029,407353913000
2022-11-28,60500,60500,59800,60100,8589032,-0.014754098360655776,516200823200
2022-11-29,59900,60600,59800,60600,7014160,0.008319467554076532,425058096000
2022-11-30,60400,62200,60200,62200,19768903,0.0264026402640265,1229625766600
2022-12-01,63100,63200,62300,62600,16631445,0.006430868167202508,1041128457000
2022-12-02,62500,62500,60400,60400,15331184,-0.03514376996805113,926003513600
2022-12-05,60900,61100,60000,60300,13767787,-0.0016556291390728006,830197556100
2022-12-06,59800,60100,59200,59200,13888300,-0.018242122719734688,822187360000
2022-12-07,58800,59600,58500,58900,12100662,-0.0050675675675675436,712728991800
2022-12-08,58700,59200,58600,59200,12986815,0.005093378607809784,768819448000
2022-12-09,59300,60600,59300,60400,10529632,0.020270270270270174,635989772800
2022-12-12,59900,60000,59400,59500,9036472,-0.01490066225165565,537670084000
2022-12-13,59600,60300,59400,59700,9040873,0.003361344537815114,539740118100
2022-12-14,59800,60600,59800,60500,8207485,0.01340033500837512,496552842500
2022-12-15,59800,60200,59300,59300,8716039,-0.01983471074380161,516861112700
2022-12-16,58300,59500,58300,59500,13033596,0.003372681281618828,775498962000
2022-12-19,59500,59900,59100,59500,7696187,0.0,457923126500
2022-12-20,59000,59100,58500,58600,9284761,-0.015126050420168013,544086994600
2022-12-21,58700,59100,58000,58000,10356971,-0.010238907849829393,600704318000
